,symbol,year,quarter,net_income,total_assets,source,book_value
408,APOLLOHOSP,2015,FY,335.0,6459.0,screener_html,3172.0
409,APOLLOHOSP,2016,FY,235.0,7360.0,screener_html,3332.0
410,APOLLOHOSP,2017,FY,131.0,8103.0,screener_html,3314.0
411,APOLLOHOSP,2018,FY,60.0,8596.0,screener_html,3252.0
412,APOLLOHOSP,2019,FY,200.0,9166.0,screener_html,3334.0
413,APOLLOHOSP,2020,FY,432.0,11289.0,screener_html,3340.0
414,APOLLOHOSP,2021,FY,137.0,11392.0,screener_html,4603.0
415,APOLLOHOSP,2022,FY,1108.0,13261.0,screener_html,5623.0
416,APOLLOHOSP,2023,FY,844.0,14416.0,screener_html,6198.0
417,APOLLOHOSP,2024,FY,935.0,16742.0,screener_html,6936.0
418,APOLLOHOSP,2025,FY,1505.0,20644.0,screener_html,8212.0
419,APOLLOHOSP,2026,FY,2003.0,22183.0,screener_html,9480.0
420,APOLLOTYRE,2015,FY,978.0,8600.0,screener_html,5042.0
421,APOLLOTYRE,2016,FY,1123.0,11594.0,screener_html,6605.0
422,APOLLOTYRE,2017,FY,1099.0,15233.0,screener_html,7290.0
423,APOLLOTYRE,2018,FY,724.0,20058.0,screener_html,9776.0
424,APOLLOTYRE,2019,FY,680.0,20151.0,screener_html,10040.0
425,APOLLOTYRE,2020,FY,476.0,23205.0,screener_html,9930.0
426,APOLLOTYRE,2021,FY,350.0,25816.0,screener_html,11444.0
427,APOLLOTYRE,2022,FY,639.0,27041.0,screener_html,11753.0
428,APOLLOTYRE,2023,FY,1046.0,27281.0,screener_html,12579.0
429,APOLLOTYRE,2024,FY,1722.0,26875.0,screener_html,13903.0
430,APOLLOTYRE,2025,FY,1121.0,27227.0,screener_html,14766.0
431,APOLLOTYRE,2026,FY,1372.0,29034.0,screener_html,16716.0
432,APTUS,2017,FY,37.0,845.0,screener_html,521.0
433,APTUS,2018,FY,67.0,1465.0,screener_html,585.0
434,APTUS,2019,FY,112.0,2362.0,screener_html,699.0
435,APTUS,2020,FY,211.0,3747.0,screener_html,1709.0
436,APTUS,2021,FY,267.0,4520.0,screener_html,1980.0
437,APTUS,2022,FY,370.0,5684.0,screener_html,2916.0
438,APTUS,2023,FY,503.0,7176.0,screener_html,3340.0
439,APTUS,2024,FY,612.0,9005.0,screener_html,3768.0
440,APTUS,2025,FY,751.0,11243.0,screener_html,4317.0
441,APTUS,2026,FY,943.0,13048.0,screener_html,5060.0
442,ASAHIINDIA,2015,FY,40.0,2260.0,screener_html,281.0
443,ASAHIINDIA,2016,FY,85.0,2272.0,screener_html,354.0
444,ASAHIINDIA,2017,FY,150.0,2830.0,screener_html,926.0
445,ASAHIINDIA,2018,FY,176.0,3281.0,screener_html,1075.0
446,ASAHIINDIA,2019,FY,188.0,3689.0,screener_html,1215.0
447,ASAHIINDIA,2020,FY,151.0,3863.0,screener_html,1302.0
448,ASAHIINDIA,2021,FY,131.0,3773.0,screener_html,1439.0
449,ASAHIINDIA,2022,FY,343.0,3777.0,screener_html,1762.0
450,ASAHIINDIA,2023,FY,362.0,4580.0,screener_html,2074.0
451,ASAHIINDIA,2024,FY,325.0,5500.0,screener_html,2353.0
452,ASAHIINDIA,2025,FY,367.0,6790.0,screener_html,2669.0
453,ASAHIINDIA,2026,FY,345.0,7772.0,screener_html,3932.0
454,ASHOKLEY,2015,FY,-205.0,19592.0,screener_html,4512.0
455,ASHOKLEY,2016,FY,712.0,22123.0,screener_html,5264.0
456,ASHOKLEY,2017,FY,1633.0,26609.0,screener_html,6393.0
457,ASHOKLEY,2018,FY,1814.0,33383.0,screener_html,7421.0
458,ASHOKLEY,2019,FY,2195.0,39126.0,screener_html,8746.0
459,ASHOKLEY,2020,FY,460.0,38130.0,screener_html,7789.0
460,ASHOKLEY,2021,FY,-70.0,42058.0,screener_html,7862.0
461,ASHOKLEY,2022,FY,-285.0,43574.0,screener_html,7304.0
462,ASHOKLEY,2023,FY,1362.0,54679.0,screener_html,8554.0
463,ASHOKLEY,2024,FY,2696.0,67595.0,screener_html,9005.0
464,ASHOKLEY,2025,FY,3383.0,81546.0,screener_html,12232.0
465,ASHOKLEY,2026,FY,3721.0,100704.0,screener_html,14241.0
466,ASIANPAINT,2015,FY,1427.0,8914.0,screener_html,4742.0
467,ASIANPAINT,2016,FY,1803.0,10559.0,screener_html,6525.0
468,ASIANPAINT,2017,FY,2016.0,12405.0,screener_html,7604.0
469,ASIANPAINT,2018,FY,2098.0,13763.0,screener_html,8410.0
470,ASIANPAINT,2019,FY,2208.0,16249.0,screener_html,9471.0
471,ASIANPAINT,2020,FY,2774.0,16138.0,screener_html,10130.0
472,ASIANPAINT,2021,FY,3207.0,20355.0,screener_html,12806.0
473,ASIANPAINT,2022,FY,3085.0,22958.0,screener_html,13812.0
474,ASIANPAINT,2023,FY,4195.0,25779.0,screener_html,15992.0
475,ASIANPAINT,2024,FY,5558.0,29901.0,screener_html,18728.0
476,ASIANPAINT,2025,FY,3710.0,30355.0,screener_html,19400.0
477,ASIANPAINT,2026,FY,4395.0,34519.0,screener_html,21372.0
478,ASTERDM,2015,FY,272.0,4409.0,screener_html,1485.0
479,ASTERDM,2016,FY,8.0,5743.0,screener_html,420.0
480,ASTERDM,2017,FY,98.0,6804.0,screener_html,1875.0
481,ASTERDM,2018,FY,282.0,7479.0,screener_html,2832.0
482,ASTERDM,2019,FY,367.0,8928.0,screener_html,3214.0
483,ASTERDM,2020,FY,315.0,12405.0,screener_html,3272.0
484,ASTERDM,2021,FY,178.0,11620.0,screener_html,3372.0
485,ASTERDM,2022,FY,601.0,12521.0,screener_html,3580.0
486,ASTERDM,2023,FY,475.0,14836.0,screener_html,4074.0
487,ASTERDM,2024,FY,212.0,17983.0,screener_html,4186.0
488,ASTERDM,2025,FY,5408.0,6600.0,screener_html,3054.0
489,ASTERDM,2026,FY,427.0,8112.0,screener_html,4576.0
